date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:20:49	115025/115025	---M--	200	added ('OK')	image/jpeg	etag:%222e92927-1c151-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/1.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/1.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:49	121844/121844	---M--	200	added ('OK')	image/jpeg	etag:%222e92929-1dbf4-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/7.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/7.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:50	26899/26899	---M--	200	added ('OK')	image/jpeg	etag:%222e92920-6913-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/electronics/product/1.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/electronics/product/1.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:50	27278/27278	---M--	200	added ('OK')	image/jpeg	etag:%222e92921-6a8e-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/electronics/product/5.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/electronics/product/5.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:50	325/325	---M--	200	added ('OK')	image/png	etag:%222e9292c-145-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/social-icon/4.png	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/social-icon/4.png	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:50	675/675	---M--	200	added ('OK')	image/png	etag:%222e9292d-2a3-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/social-icon/5.png	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/social-icon/5.png	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:51	491/491	---M--	200	added ('OK')	image/png	etag:%222e9292e-1eb-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/social-icon/6.png	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/social-icon/6.png	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:51	848230/848230	---M--	200	added ('OK')	image/jpeg	etag:%222e9292a-cf166-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/slider/1.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/slider/1.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:52	32769/32769	---M--	200	added ('OK')	image/jpeg	etag:%222e92922-8001-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/1.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/1.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:52	96086/96086	---M--	200	added ('OK')	image/jpeg	etag:%222e92923-17756-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/2.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/2.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:52	573541/573541	---M--	200	added ('OK')	image/jpeg	etag:%222e9292b-8c065-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/slider/2.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/slider/2.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:52	71484/71484	---M--	200	added ('OK')	image/jpeg	etag:%222e92924-1173c-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/3.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/3.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:52	106412/106412	---M--	200	added ('OK')	image/jpeg	etag:%222e92925-19fac-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/1.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/1.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:52	144188/144188	---M--	200	added ('OK')	image/jpeg	etag:%222e92928-2333c-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/2.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/2.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:53	144447/144447	---M--	200	added ('OK')	image/jpeg	etag:%222e92926-2343f-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/2.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/2.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:53	146520/146520	---M--	200	added ('OK')	image/jpeg	etag:%222e87bde-23c58-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/3.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/3.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:53	138003/138003	---M--	200	added ('OK')	image/jpeg	etag:%222e87bd5-21b13-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/3.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/3.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:53	135716/135716	---M--	200	added ('OK')	image/jpeg	etag:%222e87bdf-21224-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/4.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/4.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:54	154335/154335	---M--	200	added ('OK')	image/jpeg	etag:%222e87bd6-25adf-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/4.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/4.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:54	22799/22799	---M--	200	added ('OK')	image/jpeg	etag:%222e87bc2-590f-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/category/1.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/category/1.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:54	25136/25136	---M--	200	added ('OK')	image/jpeg	etag:%222e87bc6-6230-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/category/2.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/category/2.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:54	32787/32787	---M--	200	added ('OK')	image/jpeg	etag:%222e87bc7-8013-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/category/3.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/category/3.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:54	20775/20775	---M--	200	added ('OK')	image/jpeg	etag:%222e87bc8-5127-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/category/4.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/category/4.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:55	272144/272144	---M--	200	added ('OK')	image/jpeg	etag:%222e87bba-42710-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/4.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/4.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:55	15935/15935	---M--	200	added ('OK')	image/jpeg	etag:%222e87bbc-3e3f-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/6.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/6.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:55	135235/135235	---M--	200	added ('OK')	image/jpeg	etag:%222e87bbb-21043-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/5.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/5.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:55	64242/64242	---M--	200	added ('OK')	image/jpeg	etag:%222e87bbd-faf2-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/7.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/7.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:56	130038/130038	---M--	200	added ('OK')	image/jpeg	etag:%222e87be0-1fbf6-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/5.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/5.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:56	122901/122901	---M--	200	added ('OK')	image/jpeg	etag:%222e87bd7-1e015-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/5.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/5.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:56	77635/77635	---M--	200	added ('OK')	image/jpeg	etag:%222e87be1-12f43-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/6.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/6.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:56	66646/66646	---M--	200	added ('OK')	image/jpeg	etag:%222e87bd8-10456-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/6.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/6.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:56	101544/101544	---M--	200	added ('OK')	image/jpeg	etag:%222e87bd9-18ca8-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/7.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/7.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:57	77655/77655	---M--	200	added ('OK')	image/jpeg	etag:%222e87be3-12f57-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/8.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/front/8.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:57	67790/67790	---M--	200	added ('OK')	image/jpeg	etag:%222e87bda-108ce-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/8.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/product/back/8.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:57	496836/496836	---M--	200	added ('OK')	image/jpeg	etag:%222e87bbe-794c4-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/8.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/banner/8.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:57	73760/73760	---M--	200	added ('OK')	image/jpeg	etag:%222e87bce-12020-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/instagram/1.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/instagram/1.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:58	80507/80507	---M--	200	added ('OK')	image/jpeg	etag:%222e87bcf-13a7b-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/instagram/2.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/instagram/2.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:58	100560/100560	---M--	200	added ('OK')	image/jpeg	etag:%222e87bd0-188d0-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/instagram/3.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/instagram/3.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:58	75727/75727	---M--	200	added ('OK')	image/jpeg	etag:%222e87bd1-127cf-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/instagram/4.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/instagram/4.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:58	64716/64716	---M--	200	added ('OK')	image/jpeg	etag:%222e87bd2-fccc-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/fashion/instagram/5.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/fashion/instagram/5.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:58	113904/113904	---M-Z	200	added ('OK')	text/html	etag:%222e87b44-1bcf0-5db55a9524ec0-gzip%22	https://themes.pixelstrap.com/voxo/front-end/about-us.html	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/about-us.html	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:59	2446/2446	---M--	200	added ('OK')	image/jpeg	etag:%222e87d0a-98e-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/payment-icon/1.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/payment-icon/1.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:59	2687/2687	---M--	200	added ('OK')	image/jpeg	etag:%222e87d0b-a7f-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/payment-icon/2.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/payment-icon/2.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:59	2749/2749	---M--	200	added ('OK')	image/jpeg	etag:%222e87d0c-abd-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/payment-icon/3.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/payment-icon/3.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:59	3094/3094	---M--	200	added ('OK')	image/jpeg	etag:%222e87d61-c16-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/payment-icon/4.jpg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/payment-icon/4.jpg	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:20:59	3498/3498	---M--	200	added ('OK')	image/png	etag:%222e87d0e-daa-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/newletter-icon.png	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/newletter-icon.png	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:00	3837/3837	---M--	200	added ('OK')	image/png	etag:%222e87b86-efd-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/images/cookie.png	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/images/cookie.png	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:00	151295/151295	---M--	200	added ('OK')	application/javascript	etag:%222e87db4-24eff-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/jquery-3.5.1.min.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/jquery-3.5.1.min.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:00	109714/109714	---M--	200	added ('OK')	application/javascript	etag:%222e87da5-1ac92-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/bootstrap/bootstrap.bundle.min.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/bootstrap/bootstrap.bundle.min.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:00	90755/90755	---M--	200	added ('OK')	application/javascript	etag:%222e87dad-16283-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/feather/feather.min.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/feather/feather.min.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:00	15779/15779	---M--	200	added ('OK')	application/javascript	etag:%222e87db7-3da3-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/lazysizes.min.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/lazysizes.min.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:01	78312/78312	---M--	200	added ('OK')	application/javascript	etag:%222e87dc3-131e8-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/slick/slick.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/slick/slick.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:01	3211/3211	---M--	200	added ('OK')	application/javascript	etag:%222e87dc4-c8b-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/slick/slick-animation.min.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/slick/slick-animation.min.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:01	12754/12754	---M--	200	added ('OK')	application/javascript	etag:%222e8523c-31d2-5e06fe0032265%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/slick/custom_slick.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/slick/custom_slick.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:02	257/257	---M--	200	added ('OK')	application/javascript	etag:%222e87dba-101-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/newsletter.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/newsletter.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:02	144/144	---M--	200	added ('OK')	application/javascript	etag:%222e87bb8-90-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/cart_modal_resize.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/cart_modal_resize.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:02	825/825	---M--	200	added ('OK')	application/javascript	etag:%222e87dbf-339-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/pwa.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/pwa.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:02	656/656	---M--	200	added ('OK')	application/javascript	etag:%222e87dc8-290-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/timer1.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/timer1.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:02	14163/14163	---M--	200	added ('OK')	application/javascript	etag:%222e87da6-3753-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/bootstrap/bootstrap-notify.min.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/bootstrap/bootstrap-notify.min.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:03	1708/1708	---M--	200	added ('OK')	application/javascript	etag:%222e87dc5-6ac-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/theme-setting.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/theme-setting.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:03	24972/24972	---M--	200	added ('OK')	application/javascript	etag:%222e87dc0-618c-5de3df6a60500%22	https://themes.pixelstrap.com/voxo/front-end/assets/js/script.js	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/js/script.js	(from https://themes.pixelstrap.com/voxo/front-end/index.html)
22:21:03	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222e87b6a-8654-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-regular-400.eot	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-regular-400.eot	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:04	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222e87b6a-8654-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-regular-400.eot?	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-regular-400d41d.eot	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:04	13580/13580	---M--	200	added ('OK')	font/woff2	etag:%222e87b6e-350c-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-regular-400.woff2	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-regular-400.woff2	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:04	16804/16804	---M--	200	added ('OK')	font/woff	etag:%222e87b6d-41a4-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-regular-400.woff	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-regular-400.woff	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:04	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%222e87b6c-852c-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-regular-400.ttf	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-regular-400.ttf	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:05	144451/144451	---M--	200	added ('OK')	image/svg+xml	etag:%222e87b6b-23443-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-regular-400.svg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-regular-400.svg	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:05	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222e87b65-1f948-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-brands-400.eot	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-brands-400.eot	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:05	129352/129352	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222e87b65-1f948-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-brands-400.eot?	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-brands-400d41d.eot	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:05	74508/74508	---M--	200	added ('OK')	font/woff2	etag:%222e87b69-1230c-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-brands-400.woff2	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-brands-400.woff2	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:05	87352/87352	---M--	200	added ('OK')	font/woff	etag:%222e87b68-15538-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-brands-400.woff	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-brands-400.woff	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:06	129048/129048	---M--	200	added ('OK')	font/ttf	etag:%222e87b67-1f818-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-brands-400.ttf	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-brands-400.ttf	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:06	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222e87b6f-2ee74-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-solid-900.eot	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-solid-900.eot	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:06	689922/689922	---M--	200	added ('OK')	image/svg+xml	etag:%222e87b66-a8702-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-brands-400.svg	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-brands-400.svg	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:07	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222e87b6f-2ee74-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-solid-900.eot?	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-solid-900d41d.eot	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:07	75440/75440	---M--	200	added ('OK')	font/woff2	etag:%222e87b73-126b0-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-solid-900.woff2	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-solid-900.woff2	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:07	98020/98020	---M--	200	added ('OK')	font/woff	etag:%222e87b72-17ee4-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-solid-900.woff	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-solid-900.woff	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
22:21:08	191832/191832	---M--	200	added ('OK')	font/ttf	etag:%222e87b71-2ed58-5db55a9619100%22	https://themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-solid-900.ttf	F:/MyWebSite/piel/themes.pixelstrap.com/voxo/front-end/assets/fonts/fa-solid-900.ttf	(from https://themes.pixelstrap.com/voxo/front-end/assets/css/vendors/font-awesome.css)
