date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:25:15	129048/129048	---M--	200	added ('OK')	font/ttf	etag:%222e864cd-1f818-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-brands-400.ttf	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-brands-400.ttf	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/font-awesome.css)
22:25:15	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222e864d7-2ee74-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-solid-900.eot	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-solid-900.eot	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/font-awesome.css)
22:25:15	192116/192116	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222e864d7-2ee74-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-solid-900.eot?	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-solid-900d41d.eot	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/font-awesome.css)
22:25:16	75440/75440	---M--	200	added ('OK')	font/woff2	etag:%222e864dc-126b0-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-solid-900.woff2	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-solid-900.woff2	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/font-awesome.css)
22:25:16	689922/689922	---M--	200	added ('OK')	image/svg+xml	etag:%222e864cc-a8702-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-brands-400.svg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-brands-400.svg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/font-awesome.css)
22:25:17	191832/191832	---M--	200	added ('OK')	font/ttf	etag:%222e864d9-2ed58-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-solid-900.ttf	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-solid-900.ttf	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/font-awesome.css)
22:25:17	98020/98020	---M--	200	added ('OK')	font/woff	etag:%222e864db-17ee4-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-solid-900.woff	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-solid-900.woff	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/font-awesome.css)
22:25:17	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222e8756d-1339c-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/themify/themify.eot?-fvbane	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/themify/themify9f24.eot	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/themify.css)
22:25:17	839388/839388	---M--	200	added ('OK')	image/svg+xml	etag:%222e864d8-ccedc-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-solid-900.svg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/fa-solid-900.svg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/font-awesome.css)
22:25:18	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222e8756d-1339c-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/themify/themify.eot?	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/themify/themifyd41d.eot	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/themify.css)
22:25:18	56108/56108	---M--	200	added ('OK')	font/woff	etag:%222e87570-db2c-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/themify/themify.woff?-fvbane	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/themify/themify9f24.woff	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/themify.css)
22:25:18	78584/78584	---M--	200	added ('OK')	font/ttf	etag:%222e8756f-132f8-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/themify//themify.ttf?-fvbane	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/themify/themify9f24.ttf	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/themify.css)
22:25:18	234269/234269	---M--	200	added ('OK')	image/svg+xml	etag:%222e8756e-3931d-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/themify/themify.svg?-fvbane	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/themify/themify9f24.svg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/themify.css)
22:25:18	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:18%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/assets/images/ajax-loader.gif	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/assets/images/ajax-loader.gif	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/slick-theme.css)
22:25:19	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222e87562-800-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/slick.eot	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/slick.eot	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/slick-theme.css)
22:25:19	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222e87562-800-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/slick.eot?	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/slickd41d.eot	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/slick-theme.css)
22:25:19	1380/1380	---M--	200	added ('OK')	font/woff	etag:%222e87565-564-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/slick.woff	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/slick.woff	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/slick-theme.css)
22:25:19	1892/1892	---M--	200	added ('OK')	font/ttf	etag:%222e87564-764-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/slick.ttf	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/slick.ttf	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/slick-theme.css)
22:25:20	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%222e87563-868-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/fonts/slick.svg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/fonts/slick.svg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/slick-theme.css)
22:25:20	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:20%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/other-images/coming-soon-bg.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/other-images/coming-soon-bg.jpg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:21%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/dashboard/bg.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/dashboard/bg.jpg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:21%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/other-images/mobile-clock-wallpaper.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/other-images/mobile-clock-wallpaper.jpg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:21%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/other-images/clock-face.png	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/other-images/clock-face.png	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:21%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/sec.svg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/sec.svg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:21	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:21%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/min.svg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/min.svg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:22%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/hour.svg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/hour.svg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:22%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/other-images/calender-bg.png	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/other-images/calender-bg.png	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:22%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/other-images/maintenance-bg.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/other-images/maintenance-bg.jpg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:22%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/assets/images/landing/title.gif	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/assets/images/landing/title.gif	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:22	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:22%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/assets/images/landing/email-bg.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/assets/images/landing/email-bg.jpg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:23	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:23%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/landing/left-left.png	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/landing/left-left.png	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:23	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:23%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/landing/leaf-right.png	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/landing/leaf-right.png	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:23	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:23%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/social-app/social-image.png	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/social-app/social-image.png	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:23	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:23%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/other-images/bg-profile.png	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/other-images/bg-profile.png	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:23	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:23%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/icon/down-	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/icon/down-	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:24	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:24%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/images/other-images/boxbg.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/other-images/boxbg.jpg	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/style.css)
22:25:24	80908/80908	---M--	200	added ('OK')	image/jpeg	etag:%222e87590-13c0c-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/images/users/1.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/users/1.jpg	(from https://themes.pixelstrap.com/voxo/back-end/all-users.html)
22:25:25	68898/68898	---M--	200	added ('OK')	image/jpeg	etag:%222e87591-10d22-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/images/users/2.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/users/2.jpg	(from https://themes.pixelstrap.com/voxo/back-end/all-users.html)
22:25:25	59808/59808	---M--	200	added ('OK')	image/jpeg	etag:%222e87594-e9a0-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/images/users/5.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/users/5.jpg	(from https://themes.pixelstrap.com/voxo/back-end/all-users.html)
22:25:25	65130/65130	---M--	200	added ('OK')	image/jpeg	etag:%222e87592-fe6a-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/images/users/3.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/users/3.jpg	(from https://themes.pixelstrap.com/voxo/back-end/all-users.html)
22:25:25	315/315	---M--	200	added ('OK')	application/javascript	etag:%222e8759d-13b-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/js/checkbox-all-check.js	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/js/checkbox-all-check.js	(from https://themes.pixelstrap.com/voxo/back-end/all-users.html)
22:25:26	7354/7354	---M-Z	200	added ('OK')	text/css	etag:%220b704046d76bb4d3929be4f7f20472f5%22	https://cdn.linearicons.com/free/1.0.0/icon-font.min.css	F:/MyWebSite/pielback/cdn.linearicons.com/free/1.0.0/icon-font.min.css	(from https://themes.pixelstrap.com/voxo/back-end/order-list.html)
22:25:27	15935/15935	---M--	200	added ('OK')	image/jpeg	etag:%222e8757e-3e3f-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/images/profile/1.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/profile/1.jpg	(from https://themes.pixelstrap.com/voxo/back-end/order-list.html)
22:25:27	96086/96086	---M--	200	added ('OK')	image/jpeg	etag:%222e8757f-17756-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/images/profile/2.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/profile/2.jpg	(from https://themes.pixelstrap.com/voxo/back-end/order-list.html)
22:25:27	71484/71484	---M--	200	added ('OK')	image/jpeg	etag:%222e87580-1173c-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/images/profile/3.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/profile/3.jpg	(from https://themes.pixelstrap.com/voxo/back-end/order-list.html)
22:25:28	32769/32769	---M--	200	added ('OK')	image/jpeg	etag:%222e87581-8001-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/images/profile/4.jpg	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/profile/4.jpg	(from https://themes.pixelstrap.com/voxo/back-end/order-list.html)
22:25:28	13721/13721	---M--	200	added ('OK')	text/css	etag:%2224c04b2-3599-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/dropzone.css	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/css/vendors/dropzone.css	(from https://themes.pixelstrap.com/voxo/back-end/profile-setting.html)
22:25:28	18924/18924	---M--	200	added ('OK')	text/css	etag:%2224c01fb-49ec-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/css/select2.min.css	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/css/select2.min.css	(from https://themes.pixelstrap.com/voxo/back-end/profile-setting.html)
22:25:28	10826/10826	---M--	200	added ('OK')	text/css	etag:%2224c02fd-2a4a-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/chartist.css	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/css/vendors/chartist.css	(from https://themes.pixelstrap.com/voxo/back-end/profile-setting.html)
22:25:28	8229/8229	---M--	200	added ('OK')	text/css	etag:%2224c0374-2025-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/date-picker.css	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/css/vendors/date-picker.css	(from https://themes.pixelstrap.com/voxo/back-end/profile-setting.html)
22:25:29	1395/1395	---M--	200	added ('OK')	text/css	etag:%2224c0258-573-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/bootstrap-tagsinput.css	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/css/vendors/bootstrap-tagsinput.css	(from https://themes.pixelstrap.com/voxo/back-end/profile-setting.html)
22:25:29	15810/15810	---M--	200	added ('OK')	application/javascript	etag:%222e87596-3dc2-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/js/bootstrap-tagsinput.min.js	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/js/bootstrap-tagsinput.min.js	(from https://themes.pixelstrap.com/voxo/back-end/profile-setting.html)
22:25:29	121472/121472	---M--	200	added ('OK')	application/javascript	etag:%222e875a5-1da80-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/js/dropzone/dropzone.js	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/js/dropzone/dropzone.js	(from https://themes.pixelstrap.com/voxo/back-end/profile-setting.html)
22:25:29	1372/1372	---M--	200	added ('OK')	application/javascript	etag:%222e875a6-55c-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/js/dropzone/dropzone-script.js	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/js/dropzone/dropzone-script.js	(from https://themes.pixelstrap.com/voxo/back-end/profile-setting.html)
22:25:30	8813/8813	---M--	200	added ('OK')	text/css	etag:%2224c01f4-226d-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/css/magnific-popup.css	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/css/magnific-popup.css	(from https://themes.pixelstrap.com/voxo/back-end/create-vendor.html)
22:25:31	120/120	---M--	200	added ('OK')	application/javascript	etag:%222e8759f-78-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/js/ckeditor-custom.js	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/js/ckeditor-custom.js	(from https://themes.pixelstrap.com/voxo/back-end/add-new-product.html)
22:25:31	114644/114644	---M--	200	added ('OK')	application/javascript	etag:%222e875b5-1bfd4-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/js/select2.min.js	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/js/select2.min.js	(from https://themes.pixelstrap.com/voxo/back-end/add-new-product.html)
22:25:31	80/80	---M--	200	added ('OK')	application/javascript	etag:%222e875b6-50-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/js/select2-custom.js	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/js/select2-custom.js	(from https://themes.pixelstrap.com/voxo/back-end/add-new-product.html)
22:25:32	10350/10350	---M--	200	added ('OK')	application/javascript	etag:%222e87599-286e-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/js/chart/apex-chart/chart-custom.js	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/js/chart/apex-chart/chart-custom.js	(from https://themes.pixelstrap.com/voxo/back-end/reports.html)
22:25:32	3150/3150	---M--	200	added ('OK')	image/png	etag:%222e87578-c4e-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/images/facebook.png	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/facebook.png	(from https://themes.pixelstrap.com/voxo/back-end/login.html)
22:25:33	18527/18527	---M--	200	added ('OK')	image/png	etag:%222e8757a-485f-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/images/google.png	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/images/google.png	(from https://themes.pixelstrap.com/voxo/back-end/login.html)
22:25:34	1270773/1270773	---M--	200	added ('OK')	application/javascript	etag:%222e8759e-1363f5-5db55a9524ec0%22	https://themes.pixelstrap.com/voxo/back-end/assets/js/ckeditor.js	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/js/ckeditor.js	(from https://themes.pixelstrap.com/voxo/back-end/add-new-product.html)
22:25:34	55820/55820	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22eca085a388331445b2914d18ec98276b%22	https://cdn.linearicons.com/free/1.0.0/Linearicons-Free.eot	F:/MyWebSite/pielback/cdn.linearicons.com/free/1.0.0/Linearicons-Free.eot	(from https://cdn.linearicons.com/free/1.0.0/icon-font.min.css)
22:25:34	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2017%20Jul%202022%2015:25:34%20GMT	https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/dropzone-spritemap.png	F:/MyWebSite/pielback/themes.pixelstrap.com/voxo/back-end/assets/css/vendors/dropzone-spritemap.png	(from https://themes.pixelstrap.com/voxo/back-end/assets/css/vendors/dropzone.css)
22:25:35	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sun,%2017%20Jul%202022%2015:25:34%20GMT	https://cdn.linearicons.com/robots.txt		(from https://cdn.linearicons.com/free/1.0.0/icon-font.min.css)
